i,j,feature_i,feature_j,pearson_r
104,192,104,192,0.0
104,193,104,193,0.0
104,194,104,194,0.0
104,195,104,195,0.0
104,196,104,196,0.0
104,197,104,197,0.0
104,198,104,198,0.0
104,199,104,199,0.0
104,200,104,200,0.0
104,201,104,201,0.0
104,202,104,202,0.0
104,203,104,203,0.0
104,204,104,204,0.0
104,205,104,205,0.0
104,206,104,206,0.0
104,207,104,207,0.0
104,208,104,208,0.0
104,209,104,209,0.0
104,210,104,210,0.0
104,211,104,211,0.0
104,212,104,212,0.0
104,213,104,213,0.0
104,214,104,214,0.0
104,215,104,215,0.0
104,216,104,216,0.0
104,217,104,217,0.0
104,218,104,218,0.0
104,219,104,219,0.0
104,220,104,220,0.0
104,221,104,221,0.0
104,222,104,222,0.0
104,223,104,223,0.0
104,224,104,224,0.0
104,225,104,225,0.0
104,226,104,226,0.0
104,227,104,227,0.0
104,228,104,228,0.0
104,229,104,229,0.0
104,230,104,230,0.0
104,231,104,231,0.0
104,232,104,232,0.0
104,233,104,233,0.0
104,234,104,234,0.0
104,235,104,235,0.0
104,236,104,236,0.0
104,237,104,237,0.0
104,238,104,238,0.0
104,239,104,239,0.0
104,240,104,240,0.0
104,241,104,241,0.0
104,242,104,242,0.0
104,243,104,243,0.0
104,244,104,244,0.0
104,245,104,245,0.0
104,246,104,246,0.0
104,247,104,247,0.0
104,248,104,248,0.0
104,249,104,249,0.0
104,250,104,250,0.0
104,251,104,251,0.0
104,252,104,252,0.0
104,253,104,253,0.0
104,254,104,254,0.0
104,255,104,255,0.0
104,256,104,256,0.0
104,257,104,257,0.0
104,258,104,258,0.0
104,259,104,259,0.0
104,260,104,260,0.0
104,261,104,261,0.0
104,262,104,262,0.0
104,263,104,263,0.0
104,264,104,264,0.0
104,265,104,265,0.0
104,266,104,266,0.0
104,267,104,267,0.0
104,268,104,268,0.0
104,269,104,269,0.0
104,270,104,270,0.0
104,271,104,271,0.0
104,272,104,272,0.0
104,273,104,273,0.0
104,274,104,274,0.0
104,275,104,275,0.0
104,276,104,276,0.0
104,277,104,277,0.0
104,278,104,278,0.0
104,279,104,279,0.0
104,280,104,280,0.0
104,281,104,281,0.0
104,282,104,282,0.0
104,283,104,283,0.0
104,284,104,284,0.0
104,285,104,285,0.0
104,286,104,286,0.0
104,287,104,287,0.0
104,288,104,288,0.0
104,289,104,289,0.0
104,290,104,290,0.0
104,291,104,291,0.0
104,292,104,292,0.0
104,293,104,293,0.0
104,294,104,294,0.0
104,295,104,295,0.0
104,296,104,296,0.0
104,297,104,297,0.0
104,298,104,298,0.0
105,106,105,106,0.0
105,107,105,107,0.0
105,108,105,108,0.0
105,109,105,109,0.0
105,110,105,110,0.0
105,111,105,111,0.0
105,112,105,112,0.0
105,113,105,113,0.0
105,114,105,114,0.0
105,115,105,115,0.0
105,116,105,116,0.0
105,117,105,117,0.0
105,118,105,118,0.0
105,119,105,119,0.0
105,120,105,120,0.0
105,121,105,121,0.0
105,122,105,122,0.0
105,123,105,123,0.0
105,124,105,124,0.0
105,125,105,125,0.0
105,126,105,126,0.0
105,127,105,127,0.0
105,128,105,128,0.0
105,129,105,129,0.0
105,130,105,130,0.0
105,131,105,131,0.0
105,132,105,132,0.0
105,133,105,133,0.0
105,134,105,134,0.0
105,135,105,135,0.0
105,136,105,136,0.0
105,137,105,137,0.0
105,138,105,138,0.0
105,139,105,139,0.0
105,140,105,140,0.0
105,141,105,141,0.0
105,142,105,142,0.0
105,143,105,143,0.0
105,144,105,144,0.0
105,145,105,145,0.0
105,146,105,146,0.0
105,147,105,147,0.0
105,148,105,148,0.0
105,149,105,149,0.0
105,150,105,150,0.0
105,151,105,151,0.0
105,152,105,152,0.0
105,153,105,153,0.0
105,154,105,154,0.0
105,155,105,155,0.0
105,156,105,156,0.0
105,157,105,157,0.0
105,158,105,158,0.0
105,159,105,159,0.0
105,160,105,160,0.0
105,161,105,161,0.0
105,162,105,162,0.0
105,163,105,163,0.0
105,164,105,164,0.0
105,165,105,165,0.0
105,166,105,166,0.0
105,167,105,167,0.0
105,168,105,168,0.0
105,169,105,169,0.0
105,170,105,170,0.0
105,171,105,171,0.0
105,172,105,172,0.0
105,173,105,173,0.0
105,174,105,174,0.0
105,175,105,175,0.0
105,176,105,176,0.0
105,177,105,177,0.0
105,178,105,178,0.0
105,179,105,179,0.0
105,180,105,180,0.0
105,181,105,181,0.0
105,182,105,182,0.0
105,183,105,183,0.0
105,184,105,184,0.0
105,185,105,185,0.0
105,186,105,186,0.0
105,187,105,187,0.0
105,188,105,188,0.0
105,189,105,189,0.0
105,190,105,190,0.0
105,191,105,191,0.0
105,192,105,192,0.0
105,193,105,193,0.0
105,194,105,194,0.0
105,195,105,195,0.0
105,196,105,196,0.0
105,197,105,197,0.0
105,198,105,198,0.0
105,199,105,199,0.0
105,200,105,200,0.0
105,201,105,201,0.0
105,202,105,202,0.0
105,203,105,203,0.0
105,204,105,204,0.0
105,205,105,205,0.0
105,206,105,206,0.0
105,207,105,207,0.0
105,208,105,208,0.0
105,209,105,209,0.0
105,210,105,210,0.0
105,211,105,211,0.0
105,212,105,212,0.0
105,213,105,213,0.0
105,214,105,214,0.0
105,215,105,215,0.0
105,216,105,216,0.0
105,217,105,217,0.0
105,218,105,218,0.0
105,219,105,219,0.0
105,220,105,220,0.0
105,221,105,221,0.0
105,222,105,222,0.0
105,223,105,223,0.0
105,224,105,224,0.0
105,225,105,225,0.0
105,226,105,226,0.0
105,227,105,227,0.0
105,228,105,228,0.0
105,229,105,229,0.0
105,230,105,230,0.0
105,231,105,231,0.0
105,232,105,232,0.0
105,233,105,233,0.0
105,234,105,234,0.0
105,235,105,235,0.0
105,236,105,236,0.0
105,237,105,237,0.0
105,238,105,238,0.0
105,239,105,239,0.0
105,240,105,240,0.0
105,241,105,241,0.0
105,242,105,242,0.0
105,243,105,243,0.0
105,244,105,244,0.0
105,245,105,245,0.0
105,246,105,246,0.0
105,247,105,247,0.0
105,248,105,248,0.0
105,249,105,249,0.0
105,250,105,250,0.0
105,251,105,251,0.0
105,252,105,252,0.0
105,253,105,253,0.0
105,254,105,254,0.0
105,255,105,255,0.0
105,256,105,256,0.0
105,257,105,257,0.0
105,258,105,258,0.0
105,259,105,259,0.0
105,260,105,260,0.0
105,261,105,261,0.0
105,262,105,262,0.0
105,263,105,263,0.0
105,264,105,264,0.0
105,265,105,265,0.0
105,266,105,266,0.0
105,267,105,267,0.0
105,268,105,268,0.0
105,269,105,269,0.0
105,270,105,270,0.0
105,271,105,271,0.0
105,272,105,272,0.0
105,273,105,273,0.0
105,274,105,274,0.0
105,275,105,275,0.0
105,276,105,276,0.0
105,277,105,277,0.0
105,278,105,278,0.0
105,279,105,279,0.0
105,280,105,280,0.0
105,281,105,281,0.0
105,282,105,282,0.0
105,283,105,283,0.0
105,284,105,284,0.0
105,285,105,285,0.0
105,286,105,286,0.0
105,287,105,287,0.0
105,288,105,288,0.0
105,289,105,289,0.0
105,290,105,290,0.0
105,291,105,291,0.0
105,292,105,292,0.0
105,293,105,293,0.0
105,294,105,294,0.0
105,295,105,295,0.0
105,296,105,296,0.0
105,297,105,297,0.0
105,298,105,298,0.0
106,107,106,107,0.0
106,108,106,108,0.0
106,109,106,109,0.0
106,110,106,110,0.0
106,111,106,111,0.0
106,112,106,112,0.0
106,113,106,113,0.0
106,114,106,114,0.0
106,115,106,115,0.0
106,116,106,116,0.0
106,117,106,117,0.0
106,118,106,118,0.0
106,119,106,119,0.0
106,120,106,120,0.0
106,121,106,121,0.0
106,122,106,122,0.0
106,123,106,123,0.0
106,124,106,124,0.0
106,125,106,125,0.0
106,126,106,126,0.0
106,127,106,127,0.0
106,128,106,128,0.0
106,129,106,129,0.0
106,130,106,130,0.0
106,131,106,131,0.0
106,132,106,132,0.0
106,133,106,133,0.0
106,134,106,134,0.0
106,135,106,135,0.0
106,136,106,136,0.0
106,137,106,137,0.0
106,138,106,138,0.0
106,139,106,139,0.0
106,140,106,140,0.0
106,141,106,141,0.0
106,142,106,142,0.0
106,143,106,143,0.0
106,144,106,144,0.0
106,145,106,145,0.0
106,146,106,146,0.0
106,147,106,147,0.0
106,148,106,148,0.0
106,149,106,149,0.0
106,150,106,150,0.0
106,151,106,151,0.0
106,152,106,152,0.0
106,153,106,153,0.0
106,154,106,154,0.0
106,155,106,155,0.0
106,156,106,156,0.0
106,157,106,157,0.0
106,158,106,158,0.0
106,159,106,159,0.0
106,160,106,160,0.0
106,161,106,161,0.0
106,162,106,162,0.0
106,163,106,163,0.0
106,164,106,164,0.0
106,165,106,165,0.0
106,166,106,166,0.0
106,167,106,167,0.0
106,168,106,168,0.0
106,169,106,169,0.0
106,170,106,170,0.0
106,171,106,171,0.0
106,172,106,172,0.0
106,173,106,173,0.0
106,174,106,174,0.0
106,175,106,175,0.0
106,176,106,176,0.0
106,177,106,177,0.0
106,178,106,178,0.0
106,179,106,179,0.0
106,180,106,180,0.0
106,181,106,181,0.0
106,182,106,182,0.0
106,183,106,183,0.0
106,184,106,184,0.0
106,185,106,185,0.0
106,186,106,186,0.0
106,187,106,187,0.0
106,188,106,188,0.0
106,189,106,189,0.0
106,190,106,190,0.0
106,191,106,191,0.0
106,192,106,192,0.0
106,193,106,193,0.0
106,194,106,194,0.0
106,195,106,195,0.0
106,196,106,196,0.0
106,197,106,197,0.0
106,198,106,198,0.0
106,199,106,199,0.0
106,200,106,200,0.0
106,201,106,201,0.0
106,202,106,202,0.0
106,203,106,203,0.0
106,204,106,204,0.0
106,205,106,205,0.0
106,206,106,206,0.0
106,207,106,207,0.0
106,208,106,208,0.0
106,209,106,209,0.0
106,210,106,210,0.0
106,211,106,211,0.0
106,212,106,212,0.0
106,213,106,213,0.0
106,214,106,214,0.0
106,215,106,215,0.0
106,216,106,216,0.0
106,217,106,217,0.0
106,218,106,218,0.0
106,219,106,219,0.0
106,220,106,220,0.0
106,221,106,221,0.0
106,222,106,222,0.0
106,223,106,223,0.0
106,224,106,224,0.0
106,225,106,225,0.0
106,226,106,226,0.0
106,227,106,227,0.0
106,228,106,228,0.0
106,229,106,229,0.0
106,230,106,230,0.0
106,231,106,231,0.0
106,232,106,232,0.0
106,233,106,233,0.0
106,234,106,234,0.0
106,235,106,235,0.0
106,236,106,236,0.0
106,237,106,237,0.0
106,238,106,238,0.0
106,239,106,239,0.0
106,240,106,240,0.0
106,241,106,241,0.0
106,242,106,242,0.0
106,243,106,243,0.0
106,244,106,244,0.0
106,245,106,245,0.0
106,246,106,246,0.0
106,247,106,247,0.0
106,248,106,248,0.0
106,249,106,249,0.0
106,250,106,250,0.0
106,251,106,251,0.0
106,252,106,252,0.0
106,253,106,253,0.0
106,254,106,254,0.0
106,255,106,255,0.0
106,256,106,256,0.0
106,257,106,257,0.0
106,258,106,258,0.0
106,259,106,259,0.0
106,260,106,260,0.0
106,261,106,261,0.0
106,262,106,262,0.0
106,263,106,263,0.0
106,264,106,264,0.0
106,265,106,265,0.0
106,266,106,266,0.0
106,267,106,267,0.0
106,268,106,268,0.0
106,269,106,269,0.0
106,270,106,270,0.0
106,271,106,271,0.0
106,272,106,272,0.0
106,273,106,273,0.0
106,274,106,274,0.0
106,275,106,275,0.0
106,276,106,276,0.0
106,277,106,277,0.0
106,278,106,278,0.0
106,279,106,279,0.0
106,280,106,280,0.0
106,281,106,281,0.0
106,282,106,282,0.0
106,283,106,283,0.0
106,284,106,284,0.0
106,285,106,285,0.0
106,286,106,286,0.0
106,287,106,287,0.0
106,288,106,288,0.0
106,289,106,289,0.0
106,290,106,290,0.0
106,291,106,291,0.0
106,292,106,292,0.0
106,293,106,293,0.0
106,294,106,294,0.0
106,295,106,295,0.0
106,296,106,296,0.0
106,297,106,297,0.0
106,298,106,298,0.0
107,108,107,108,0.0
107,109,107,109,0.0
107,110,107,110,0.0
107,111,107,111,0.0
107,112,107,112,0.0
107,113,107,113,0.0
107,114,107,114,0.0
107,115,107,115,0.0
107,116,107,116,0.0
107,117,107,117,0.0
107,118,107,118,0.0
107,119,107,119,0.0
107,120,107,120,0.0
107,121,107,121,0.0
107,122,107,122,0.0
107,123,107,123,0.0
107,124,107,124,0.0
107,125,107,125,0.0
107,126,107,126,0.0
107,127,107,127,0.0
107,128,107,128,0.0
107,129,107,129,0.0
107,130,107,130,0.0
107,131,107,131,0.0
107,132,107,132,0.0
107,133,107,133,0.0
107,134,107,134,0.0
107,135,107,135,0.0
107,136,107,136,0.0
107,137,107,137,0.0
107,138,107,138,0.0
107,139,107,139,0.0
107,140,107,140,0.0
107,141,107,141,0.0
107,142,107,142,0.0
107,143,107,143,0.0
107,144,107,144,0.0
107,145,107,145,0.0
107,146,107,146,0.0
107,147,107,147,0.0
107,148,107,148,0.0
107,149,107,149,0.0
107,150,107,150,0.0
107,151,107,151,0.0
107,152,107,152,0.0
107,153,107,153,0.0
107,154,107,154,0.0
107,155,107,155,0.0
107,156,107,156,0.0
107,157,107,157,0.0
107,158,107,158,0.0
107,159,107,159,0.0
107,160,107,160,0.0
107,161,107,161,0.0
107,162,107,162,0.0
107,163,107,163,0.0
107,164,107,164,0.0
107,165,107,165,0.0
107,166,107,166,0.0
107,167,107,167,0.0
107,168,107,168,0.0
107,169,107,169,0.0
107,170,107,170,0.0
107,171,107,171,0.0
107,172,107,172,0.0
107,173,107,173,0.0
107,174,107,174,0.0
107,175,107,175,0.0
107,176,107,176,0.0
107,177,107,177,0.0
107,178,107,178,0.0
107,179,107,179,0.0
107,180,107,180,0.0
107,181,107,181,0.0
107,182,107,182,0.0
107,183,107,183,0.0
107,184,107,184,0.0
107,185,107,185,0.0
107,186,107,186,0.0
107,187,107,187,0.0
107,188,107,188,0.0
107,189,107,189,0.0
107,190,107,190,0.0
107,191,107,191,0.0
107,192,107,192,0.0
107,193,107,193,0.0
107,194,107,194,0.0
107,195,107,195,0.0
107,196,107,196,0.0
107,197,107,197,0.0
107,198,107,198,0.0
107,199,107,199,0.0
107,200,107,200,0.0
107,201,107,201,0.0
107,202,107,202,0.0
107,203,107,203,0.0
107,204,107,204,0.0
107,205,107,205,0.0
107,206,107,206,0.0
107,207,107,207,0.0
107,208,107,208,0.0
107,209,107,209,0.0
107,210,107,210,0.0
107,211,107,211,0.0
107,212,107,212,0.0
107,213,107,213,0.0
107,214,107,214,0.0
107,215,107,215,0.0
107,216,107,216,0.0
107,217,107,217,0.0
107,218,107,218,0.0
107,219,107,219,0.0
107,220,107,220,0.0
107,221,107,221,0.0
107,222,107,222,0.0
107,223,107,223,0.0
107,224,107,224,0.0
107,225,107,225,0.0
107,226,107,226,0.0
107,227,107,227,0.0
107,228,107,228,0.0
107,229,107,229,0.0
107,230,107,230,0.0
107,231,107,231,0.0
107,232,107,232,0.0
107,233,107,233,0.0
107,234,107,234,0.0
107,235,107,235,0.0
107,236,107,236,0.0
107,237,107,237,0.0
107,238,107,238,0.0
107,239,107,239,0.0
107,240,107,240,0.0
107,241,107,241,0.0
107,242,107,242,0.0
107,243,107,243,0.0
107,244,107,244,0.0
107,245,107,245,0.0
107,246,107,246,0.0
107,247,107,247,0.0
107,248,107,248,0.0
107,249,107,249,0.0
107,250,107,250,0.0
107,251,107,251,0.0
107,252,107,252,0.0
107,253,107,253,0.0
107,254,107,254,0.0
107,255,107,255,0.0
107,256,107,256,0.0
107,257,107,257,0.0
107,258,107,258,0.0
107,259,107,259,0.0
107,260,107,260,0.0
107,261,107,261,0.0
107,262,107,262,0.0
107,263,107,263,0.0
107,264,107,264,0.0
107,265,107,265,0.0
107,266,107,266,0.0
107,267,107,267,0.0
107,268,107,268,0.0
107,269,107,269,0.0
107,270,107,270,0.0
107,271,107,271,0.0
107,272,107,272,0.0
107,273,107,273,0.0
107,274,107,274,0.0
107,275,107,275,0.0
107,276,107,276,0.0
107,277,107,277,0.0
107,278,107,278,0.0
107,279,107,279,0.0
107,280,107,280,0.0
107,281,107,281,0.0
107,282,107,282,0.0
107,283,107,283,0.0
107,284,107,284,0.0
107,285,107,285,0.0
107,286,107,286,0.0
107,287,107,287,0.0
107,288,107,288,0.0
107,289,107,289,0.0
107,290,107,290,0.0
107,291,107,291,0.0
107,292,107,292,0.0
107,293,107,293,0.0
107,294,107,294,0.0
107,295,107,295,0.0
107,296,107,296,0.0
107,297,107,297,0.0
107,298,107,298,0.0
108,109,108,109,0.0
108,110,108,110,0.0
108,111,108,111,0.0
108,112,108,112,0.0
108,113,108,113,0.0
108,114,108,114,0.0
108,115,108,115,0.0
108,116,108,116,0.0
108,117,108,117,0.0
108,118,108,118,0.0
108,119,108,119,0.0
108,120,108,120,0.0
108,121,108,121,0.0
108,122,108,122,0.0
108,123,108,123,0.0
108,124,108,124,0.0
108,125,108,125,0.0
108,126,108,126,0.0
108,127,108,127,0.0
108,128,108,128,0.0
108,129,108,129,0.0
108,130,108,130,0.0
108,131,108,131,0.0
108,132,108,132,0.0
108,133,108,133,0.0
108,134,108,134,0.0
108,135,108,135,0.0
108,136,108,136,0.0
108,137,108,137,0.0
108,138,108,138,0.0
108,139,108,139,0.0
108,140,108,140,0.0
108,141,108,141,0.0
108,142,108,142,0.0
108,143,108,143,0.0
108,144,108,144,0.0
108,145,108,145,0.0
108,146,108,146,0.0
108,147,108,147,0.0
108,148,108,148,0.0
108,149,108,149,0.0
108,150,108,150,0.0
108,151,108,151,0.0
108,152,108,152,0.0
108,153,108,153,0.0
108,154,108,154,0.0
108,155,108,155,0.0
108,156,108,156,0.0
108,157,108,157,0.0
108,158,108,158,0.0
108,159,108,159,0.0
108,160,108,160,0.0
108,161,108,161,0.0
108,162,108,162,0.0
108,163,108,163,0.0
108,164,108,164,0.0
108,165,108,165,0.0
108,166,108,166,0.0
108,167,108,167,0.0
108,168,108,168,0.0
108,169,108,169,0.0
108,170,108,170,0.0
108,171,108,171,0.0
108,172,108,172,0.0
108,173,108,173,0.0
108,174,108,174,0.0
108,175,108,175,0.0
108,176,108,176,0.0
108,177,108,177,0.0
108,178,108,178,0.0
108,179,108,179,0.0
108,180,108,180,0.0
108,181,108,181,0.0
108,182,108,182,0.0
108,183,108,183,0.0
108,184,108,184,0.0
108,185,108,185,0.0
108,186,108,186,0.0
108,187,108,187,0.0
108,188,108,188,0.0
108,189,108,189,0.0
108,190,108,190,0.0
108,191,108,191,0.0
108,192,108,192,0.0
108,193,108,193,0.0
108,194,108,194,0.0
108,195,108,195,0.0
108,196,108,196,0.0
108,197,108,197,0.0
108,198,108,198,0.0
108,199,108,199,0.0
108,200,108,200,0.0
108,201,108,201,0.0
108,202,108,202,0.0
108,203,108,203,0.0
108,204,108,204,0.0
108,205,108,205,0.0
108,206,108,206,0.0
108,207,108,207,0.0
108,208,108,208,0.0
108,209,108,209,0.0
108,210,108,210,0.0
108,211,108,211,0.0
108,212,108,212,0.0
108,213,108,213,0.0
108,214,108,214,0.0
108,215,108,215,0.0
108,216,108,216,0.0
108,217,108,217,0.0
108,218,108,218,0.0
108,219,108,219,0.0
108,220,108,220,0.0
108,221,108,221,0.0
108,222,108,222,0.0
108,223,108,223,0.0
108,224,108,224,0.0
108,225,108,225,0.0
108,226,108,226,0.0
108,227,108,227,0.0
108,228,108,228,0.0
108,229,108,229,0.0
108,230,108,230,0.0
108,231,108,231,0.0
108,232,108,232,0.0
108,233,108,233,0.0
108,234,108,234,0.0
108,235,108,235,0.0
108,236,108,236,0.0
108,237,108,237,0.0
108,238,108,238,0.0
108,239,108,239,0.0
108,240,108,240,0.0
108,241,108,241,0.0
108,242,108,242,0.0
108,243,108,243,0.0
108,244,108,244,0.0
108,245,108,245,0.0
108,246,108,246,0.0
108,247,108,247,0.0
108,248,108,248,0.0
108,249,108,249,0.0
108,250,108,250,0.0
108,251,108,251,0.0
108,252,108,252,0.0
108,253,108,253,0.0
108,254,108,254,0.0
108,255,108,255,0.0
108,256,108,256,0.0
108,257,108,257,0.0
108,258,108,258,0.0
108,259,108,259,0.0
108,260,108,260,0.0
108,261,108,261,0.0
108,262,108,262,0.0
108,263,108,263,0.0
108,264,108,264,0.0
108,265,108,265,0.0
108,266,108,266,0.0
108,267,108,267,0.0
108,268,108,268,0.0
108,269,108,269,0.0
108,270,108,270,0.0
108,271,108,271,0.0
108,272,108,272,0.0
108,273,108,273,0.0
108,274,108,274,0.0
108,275,108,275,0.0
108,276,108,276,0.0
108,277,108,277,0.0
108,278,108,278,0.0
108,279,108,279,0.0
108,280,108,280,0.0
108,281,108,281,0.0
108,282,108,282,0.0
108,283,108,283,0.0
108,284,108,284,0.0
108,285,108,285,0.0
108,286,108,286,0.0
108,287,108,287,0.0
108,288,108,288,0.0
108,289,108,289,0.0
108,290,108,290,0.0
108,291,108,291,0.0
108,292,108,292,0.0
108,293,108,293,0.0
108,294,108,294,0.0
108,295,108,295,0.0
108,296,108,296,0.0
108,297,108,297,0.0
108,298,108,298,0.0
109,110,109,110,0.0
109,111,109,111,0.0
109,112,109,112,0.0
109,113,109,113,0.0
109,114,109,114,0.0
109,115,109,115,0.0
109,116,109,116,0.0
109,117,109,117,0.0
109,118,109,118,0.0
109,119,109,119,0.0
109,120,109,120,0.0
109,121,109,121,0.0
109,122,109,122,0.0
109,123,109,123,0.0
109,124,109,124,0.0
109,125,109,125,0.0
109,126,109,126,0.0
109,127,109,127,0.0
109,128,109,128,0.0
109,129,109,129,0.0
109,130,109,130,0.0
109,131,109,131,0.0
109,132,109,132,0.0
109,133,109,133,0.0
109,134,109,134,0.0
109,135,109,135,0.0
109,136,109,136,0.0
109,137,109,137,0.0
109,138,109,138,0.0
109,139,109,139,0.0
109,140,109,140,0.0
109,141,109,141,0.0
109,142,109,142,0.0
109,143,109,143,0.0
109,144,109,144,0.0
109,145,109,145,0.0
109,146,109,146,0.0
109,147,109,147,0.0
109,148,109,148,0.0
109,149,109,149,0.0
109,150,109,150,0.0
109,151,109,151,0.0
109,152,109,152,0.0
109,153,109,153,0.0
109,154,109,154,0.0
109,155,109,155,0.0
109,156,109,156,0.0
109,157,109,157,0.0
109,158,109,158,0.0
109,159,109,159,0.0
109,160,109,160,0.0
109,161,109,161,0.0
109,162,109,162,0.0
109,163,109,163,0.0
109,164,109,164,0.0
109,165,109,165,0.0
109,166,109,166,0.0
109,167,109,167,0.0
109,168,109,168,0.0
109,169,109,169,0.0
109,170,109,170,0.0
109,171,109,171,0.0
109,172,109,172,0.0
109,173,109,173,0.0
109,174,109,174,0.0
109,175,109,175,0.0
109,176,109,176,0.0
109,177,109,177,0.0
109,178,109,178,0.0
109,179,109,179,0.0
109,180,109,180,0.0
109,181,109,181,0.0
109,182,109,182,0.0
109,183,109,183,0.0
109,184,109,184,0.0
109,185,109,185,0.0
109,186,109,186,0.0
109,187,109,187,0.0
109,188,109,188,0.0
109,189,109,189,0.0
109,190,109,190,0.0
109,191,109,191,0.0
109,192,109,192,0.0
109,193,109,193,0.0
109,194,109,194,0.0
109,195,109,195,0.0
109,196,109,196,0.0
109,197,109,197,0.0
109,198,109,198,0.0
109,199,109,199,0.0
109,200,109,200,0.0
109,201,109,201,0.0
109,202,109,202,0.0
109,203,109,203,0.0
109,204,109,204,0.0
109,205,109,205,0.0
109,206,109,206,0.0
109,207,109,207,0.0
109,208,109,208,0.0
109,209,109,209,0.0
109,210,109,210,0.0
109,211,109,211,0.0
109,212,109,212,0.0
109,213,109,213,0.0
109,214,109,214,0.0
109,215,109,215,0.0
109,216,109,216,0.0
109,217,109,217,0.0
109,218,109,218,0.0
109,219,109,219,0.0
109,220,109,220,0.0
109,221,109,221,0.0
109,222,109,222,0.0
109,223,109,223,0.0
109,224,109,224,0.0
109,225,109,225,0.0
109,226,109,226,0.0
109,227,109,227,0.0
109,228,109,228,0.0
109,229,109,229,0.0
109,230,109,230,0.0
109,231,109,231,0.0
109,232,109,232,0.0
109,233,109,233,0.0
109,234,109,234,0.0
109,235,109,235,0.0
109,236,109,236,0.0
109,237,109,237,0.0
109,238,109,238,0.0
109,239,109,239,0.0
109,240,109,240,0.0
109,241,109,241,0.0
109,242,109,242,0.0
109,243,109,243,0.0
109,244,109,244,0.0
109,245,109,245,0.0
109,246,109,246,0.0
109,247,109,247,0.0
109,248,109,248,0.0
109,249,109,249,0.0
109,250,109,250,0.0
109,251,109,251,0.0
109,252,109,252,0.0
109,253,109,253,0.0
109,254,109,254,0.0
109,255,109,255,0.0
109,256,109,256,0.0
109,257,109,257,0.0
109,258,109,258,0.0
109,259,109,259,0.0
109,260,109,260,0.0
109,261,109,261,0.0
109,262,109,262,0.0
109,263,109,263,0.0
109,264,109,264,0.0
109,265,109,265,0.0
109,266,109,266,0.0
109,267,109,267,0.0
109,268,109,268,0.0
109,269,109,269,0.0
109,270,109,270,0.0
109,271,109,271,0.0
109,272,109,272,0.0
109,273,109,273,0.0
109,274,109,274,0.0
109,275,109,275,0.0
109,276,109,276,0.0
109,277,109,277,0.0
109,278,109,278,0.0
109,279,109,279,0.0
109,280,109,280,0.0
109,281,109,281,0.0
109,282,109,282,0.0
109,283,109,283,0.0
109,284,109,284,0.0
109,285,109,285,0.0
109,286,109,286,0.0
109,287,109,287,0.0
109,288,109,288,0.0
109,289,109,289,0.0
109,290,109,290,0.0
109,291,109,291,0.0
109,292,109,292,0.0
109,293,109,293,0.0
109,294,109,294,0.0
109,295,109,295,0.0
109,296,109,296,0.0
109,297,109,297,0.0
109,298,109,298,0.0
110,111,110,111,0.0
110,112,110,112,0.0
110,113,110,113,0.0
110,114,110,114,0.0
110,115,110,115,0.0
110,116,110,116,0.0
110,117,110,117,0.0
110,118,110,118,0.0
110,119,110,119,0.0
110,120,110,120,0.0
110,121,110,121,0.0
110,122,110,122,0.0
110,123,110,123,0.0
110,124,110,124,0.0
110,125,110,125,0.0
110,126,110,126,0.0
110,127,110,127,0.0
110,128,110,128,0.0
110,129,110,129,0.0
110,130,110,130,0.0
110,131,110,131,0.0
110,132,110,132,0.0
110,133,110,133,0.0
110,134,110,134,0.0
110,135,110,135,0.0
110,136,110,136,0.0
110,137,110,137,0.0
110,138,110,138,0.0
110,139,110,139,0.0
110,140,110,140,0.0
110,141,110,141,0.0
110,142,110,142,0.0
110,143,110,143,0.0
110,144,110,144,0.0
110,145,110,145,0.0
110,146,110,146,0.0
110,147,110,147,0.0
110,148,110,148,0.0
110,149,110,149,0.0
110,150,110,150,0.0
110,151,110,151,0.0
110,152,110,152,0.0
110,153,110,153,0.0
110,154,110,154,0.0
110,155,110,155,0.0
110,156,110,156,0.0
110,157,110,157,0.0
110,158,110,158,0.0
110,159,110,159,0.0
110,160,110,160,0.0
110,161,110,161,0.0
110,162,110,162,0.0
110,163,110,163,0.0
110,164,110,164,0.0
110,165,110,165,0.0
110,166,110,166,0.0
110,167,110,167,0.0
110,168,110,168,0.0
110,169,110,169,0.0
110,170,110,170,0.0
110,171,110,171,0.0
110,172,110,172,0.0
110,173,110,173,0.0
110,174,110,174,0.0
110,175,110,175,0.0
110,176,110,176,0.0
110,177,110,177,0.0
110,178,110,178,0.0
110,179,110,179,0.0
110,180,110,180,0.0
110,181,110,181,0.0
110,182,110,182,0.0
110,183,110,183,0.0
110,184,110,184,0.0
110,185,110,185,0.0
110,186,110,186,0.0
110,187,110,187,0.0
110,188,110,188,0.0
110,189,110,189,0.0
110,190,110,190,0.0
110,191,110,191,0.0
110,192,110,192,0.0
110,193,110,193,0.0
110,194,110,194,0.0
110,195,110,195,0.0
110,196,110,196,0.0
110,197,110,197,0.0
110,198,110,198,0.0
110,199,110,199,0.0
110,200,110,200,0.0
110,201,110,201,0.0
110,202,110,202,0.0
110,203,110,203,0.0
110,204,110,204,0.0
110,205,110,205,0.0
110,206,110,206,0.0
110,207,110,207,0.0
110,208,110,208,0.0
110,209,110,209,0.0
110,210,110,210,0.0
110,211,110,211,0.0
110,212,110,212,0.0
110,213,110,213,0.0
